Time,/fdm/jsbsim/position/h-sl-ft,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-geod-rad,/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/lat-gc-rad,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-rad,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/geod-alt-ft,/fdm/jsbsim/position/terrain-elevation-asl-ft,/fdm/jsbsim/position/distance-from-start-lon-mt,/fdm/jsbsim/position/distance-from-start-lat-mt,/fdm/jsbsim/position/distance-from-start-mag-mt,/fdm/jsbsim/ap/active-waypoint,/fdm/jsbsim/position/ned-x-relto-field-wp-ft,/fdm/jsbsim/position/ned-y-relto-field-wp-ft,/fdm/jsbsim/position/ned-z-relto-field-wp-ft,/fdm/jsbsim/position/ned-h-relto-field-wp-ft,/fdm/jsbsim/guidance/wp-distance,/fdm/jsbsim/guidance/field-wp-distance,/fdm/jsbsim/position/ned-x-relto-field-wp-m,/fdm/jsbsim/position/ned-y-relto-field-wp-m,/fdm/jsbsim/position/ned-z-relto-field-wp-m,/fdm/jsbsim/position/ned-h-relto-field-wp-m,/fdm/jsbsim/guidance/target-wp-latitude-rad-ONE,/fdm/jsbsim/guidance/target-wp-longitude-rad-ONE,/fdm/jsbsim/guidance/target-field-wp-latitude-rad,/fdm/jsbsim/guidance/target-field-wp-longitude-rad,/fdm/jsbsim/position/h-agl-m
71.249715,366.007508680224419,111.559088645732402,366.007508680224419,0.930422639911842708,53.3092904303689252,0.927208387716550564,53.1251273452880284,0.142365115141911108,8.15692024752551603,45343.5289194116995,0,526.106932489058636,1168.49299127649556,1281.49599953297411,1,16720988.555896299,1779661.19344878918,8486116.09200925753,-8486116.09200925753,19560791.1255674474,19560791.1255674474,5096557.31183719262,542440.731763190939,2586568.18484442169,-2586568.18484442169,0,0,0,0,111.559088658222549
71.2997148,365.938640505075455,111.538097625947003,365.938640505075455,0.930422460398762086,53.3092801450270386,0.927208207850319432,53.1251170397121086,0.142365060180793895,8.15691709848546331,45343.4479535432401,0,526.317235182226455,1169.64020274032555,1282.62846458838794,1,16720986.2447411288,1779660.93190563587,8486113.05799042992,-8486113.05799042992,19560787.2990324497,19560787.2990324497,5096556.60739709623,542440.652044837829,2586567.26007548301,-2586567.26007548301,0,0,0,0,111.538097639572626
71.3497146,365.871504362672567,111.517634529742608,365.871504362672567,0.930422280853570816,53.3092698578453508,0.927208027952182601,53.1251067323081259,0.142365005207712891,8.15691394875993403,45343.3687175541854,0,526.527583653530087,1170.78761770308279,1283.76119470669619,1,16720983.9345707651,1779660.67043671198,8486110.02239379659,-8486110.02239379659,19560783.4718137421,19560783.4718137421,5096555.90325716976,542440.572349109803,2586566.33482562937,-2586566.33482562937,0,0,0,0,111.517634542232756
71.3997144,365.8061289973557,111.497708118394016,365.8061289973557,0.930422101278149949,53.3092595689316298,0.927207848024029668,53.1250964231843454,0.142364950223449832,8.1569107983937208,45343.2912403075825,0,526.737974911742526,1171.93522411264303,1284.89417753519365,1,16720981.6254319195,1779660.40904968651,8486106.98523495346,-8486106.98523495346,19560779.6439519934,19560779.6439519934,5096555.19943164941,542440.492678344483,2586565.40909961378,-2586565.40909961378,0,0,0,0,111.497708132019639
71.4497142,365.742542058229446,111.478326819348339,365.742542058229446,0.930421921674403629,53.3092492783949794,0.927207668067771995,53.1250861124502833,0.142364895228793809,8.15690764743203545,45343.215549591856,0,526.948405937493931,1173.08300977808972,1286.02740058152426,1,16720979.3173706643,1779660.14775217627,8486103.94653051905,-8486103.94653051905,19560775.8154882863,19560775.8154882863,5096554.49593457859,542440.413034863304,2586564.48290250218,-2586564.48290250218,0,0,0,0,111.478326831838473
71.499714,365.680770050734282,111.459498711463809,365.680770050734282,0.930421742044255873,53.3092389863456404,0.927207488085341924,53.1250758002166563,0.142364840224540767,8.15690449592048061,45343.1416720315538,0,527.158873685181561,1174.23096237467439,1287.16085121896913,1,16720977.0104324613,1779659.88655173639,8486100.90629814751,-8486100.90629814751,19560771.9864642173,19560771.9864642173,5096553.79277981445,542440.333420969313,2586563.55623967526,-2586563.55623967526,0,0,0,0,111.459498725089418
71.5497138,365.620838340371847,111.441231526145344,365.620838340371847,0.930421562389652124,53.3092286928950756,0.927207308078692116,53.1250654865953393,0.14236478521149315,8.15690134390503374,45343.0696331323416,0,527.36937508435085,1175.3790694480615,1288.29451669086279,1,16720974.7046620753,1779659.62545585632,8486097.86455652304,-8486097.86455652304,19560768.1569217779,19560768.1569217779,5096553.08998100087,542440.253838945064,2586562.62911682855,-2586562.62911682855,0,0,0,0,111.441231538635492
71.5997136,365.562771145254374,111.423532645073536,365.562771145254374,0.930421382712555367,53.3092183981557568,0.927207128049793328,53.1250551716992447,0.142364730190459088,8.15689819143199912,45342.9994572393043,0,527.579907042776199,1176.52731842849403,1289.42838412475885,1,16720972.40010361,1779659.36447195732,8486094.82132530585,-8486094.82132530585,19560764.3269033469,19560764.3269033469,5096552.38755158056,542440.174291052623,2586561.70153995324,-2586561.70153995324,0,0,0,0,111.423532658699145
71.6497134,365.506591532379389,111.406409099069236,365.506591532379389,0.930421203014946352,53.3092081022411719,0.927206948000633413,53.1250448556422796,0.142364675162252069,8.15689503854798126,45342.9311675566496,0,527.790466447734161,1177.67569663716449,1290.56244053874798,1,16720970.0968004391,1779659.10360738612,8486091.77662515454,-8486091.77662515454,19560760.496451661,19560760.496451661,5096551.68550477363,542440.094779531355,2586560.77351534739,-2586560.77351534739,0,0,0,0,111.406409112694845
71.6997132,365.452321361750364,111.389867551061513,365.452321361750364,0.930421023298822591,53.309197805265768,0.927206767933216991,53.125034538539289,0.142364620127690383,8.15689188529987064,45342.8647860711571,0,528.001050168127904,1178.82419128834044,1291.69667284425236,1,16720967.7947951984,1779658.8428694075,8486088.73047772236,-8486088.73047772236,19560756.6656098403,19560756.6656098403,5096550.9838535767,542440.01530659548,2586559.8450496099,-2586559.8450496099,0,0,0,0,111.389867563551647
71.749713,365.399981323629618,111.37391430744232,365.399981323629618,0.930420843566195366,53.3091875073447881,0.92720658784956278,53.1250242205059422,0.142364565087596484,8.15688873173478513,45342.8003336191105,0,528.211655056930681,1179.97278950635882,1292.83106786251528,1,16720965.4941297621,1779658.58226520661,8486085.68290558457,-8486085.68290558457,19560752.8344212845,19560752.8344212845,5096550.28261075169,542439.935874435003,2586558.9161496223,-2586558.9161496223,0,0,0,0,111.373914319932453
71.7997128,365.3495909050107,111.358555307847269,365.3495909050107,0.930420663819091276,53.3091772085943418,0.92720640775170371,53.1250139016587184,0.142364510042796572,8.15688557790006641,45342.7378298165058,0,528.422277952777677,1181.12147832491701,1293.96561232459817,1,16720963.1948452145,1779658.32180187665,8486082.63393229619,-8486082.63393229619,19560749.00292968,19560749.00292968,5096549.58178882208,542439.856485211989,2586557.98682256415,-2586557.98682256415,0,0,0,0,111.358555320337402
71.8497126,365.301168389618397,111.343796125155691,365.301168389618397,0.930420484059548358,53.309166909131207,0.927206227641685032,53.1250035821148003,0.14236445499412001,8.15688242384323203,45342.6772930908919,0,528.632915682196881,1182.27024469911225,1295.10029288326541,1,16720960.8969818316,1779658.06148642045,8486079.58358231187,-8486079.58358231187,19560745.1711790077,19560745.1711790077,5096548.8814000627,542439.777141061029,2586557.05707588885,-2586557.05707588885,0,0,0,0,111.343796137645839
71.8997124,365.254730839282274,111.329641959813245,365.254730839282274,0.930420304289616529,53.3091566090728293,0.92720604752156266,53.1249932619919818,0.142364399942398689,8.1568792696119452,45342.6187406432582,0,528.843565062052335,1183.41907551606278,1296.23509612367002,1,16720958.6005790606,1779657.80132574146,8486076.5318810083,-8486076.5318810083,19560741.339213457,19560741.339213457,5096548.18145649787,542439.697844085982,2586556.12691733148,-2586556.12691733148,0,0,0,0,111.329641973438854
71.9497122,365.210294093936682,111.316097639831909,365.210294093936682,0.930420124511355473,53.3091463085372226,0.927205867393403049,53.1249829414086676,0.142364344888466748,8.1568761152539988,45342.5621884448774,0,529.054222900604827,1184.56795759561533,1297.37000856442637,1,16720956.3056754712,1779657.54132664134,8486073.47885467485,-8486073.47885467485,19560737.507077422,19560737.507077422,5096547.48196988367,542439.61859636032,2586555.19635490514,-2586555.19635490514,0,0,0,0,111.316097652322043
71.999712,365.16787276789546,111.303167619654545,365.16787276789546,0.930419944726833537,53.3091360076428984,0.927205687259280542,53.1249726204837032,0.142364289833159657,8.15687296081726387,45342.507651250191,0,529.264886001017999,1185.71687770734093,1298.5050166745491,1,16720954.0123087894,1779657.28149581724,8486070.4245304428,-8486070.4245304428,19560733.6748155132,19560733.6748155132,5096546.78295171913,542439.539399925154,2586554.26539687905,-2586554.26539687905,0,0,0,0,111.303167632144678
72.0497118,365.127480234950781,111.290855975612999,365.127480234950781,0.930419764938126947,53.3091257065088016,0.927205507121277361,53.1249622993363886,0.142364234777314025,8.15686980634967007,45342.4551425777609,0,529.475551162100487,1186.86582257053419,1299.64010687375298,1,16720951.7205158211,1779657.0218398557,8486067.36893631518,-8486067.36893631518,19560729.8424724303,19560729.8424724303,5096546.08441322297,542439.460256788065,2586553.33405178878,-2586553.33405178878,0,0,0,0,111.290855988103147
72.0997116,365.089128624647856,111.279166404792676,365.089128624647856,0.930419585147317596,53.3091154052542322,0.927205326981481504,53.124951978086365,0.142364179721766876,8.15686665189918081,45342.4046746911408,0,529.686215181068746,1188.01477886766747,1300.77526554586098,1,16720949.4303324632,1779656.7623652278,8486064.31210114621,-8486064.31210114621,19560726.0100930594,19560726.0100930594,5096545.38636533543,542439.381168921478,2586552.40232842928,-2586552.40232842928,0,0,0,0,111.279166417282823
72.1497114,365.052828826010227,111.268102226167926,365.052828826010227,0.930419405356493034,53.3091051039987889,0.92720514684198585,53.1249416568535366,0.142364124667355207,8.15686349751374884,45342.3562586341723,0,529.896874855244391,1189.16373325005679,1301.91047904466996,1,16720947.1417936739,1779656.50307828723,8486061.25405459106,-8486061.25405459106,19560722.1777223647,19560722.1777223647,5096544.68881871179,542439.302138261963,2586551.47023583949,-2586551.47023583949,0,0,0,0,111.268102238658059
72.1997112,365.018590476363897,111.257666377195719,365.018590476363897,0.930419225567744035,53.3090948028622691,0.927204966704886724,53.1249313357580277,0.142364069614915212,8.15686034324128428,45342.3099041668465,0,530.107526985029835,1190.3126723470657,1303.0457337035682,1,16720944.8549334593,1779656.24398526433,8486058.19482711144,-8486058.19482711144,19560718.3454053551,19560718.3454053551,5096543.99178371858,542439.223166708602,2586550.53778330376,-2586550.53778330376,0,0,0,0,111.257666390821328
72.249711,364.986421968787909,111.247861416086565,364.986421968787909,0.930419045783164034,53.3090845019646125,0.927204786572283002,53.1249210149200835,0.142364014565282221,8.15685718912965108,45342.2656198359764,0,530.318168374119296,1191.46158277177187,1304.18101584079932,1,16720942.5697848536,1779655.98509226437,8486055.13444995508,-8486055.13444995508,19560714.5131871477,19560714.5131871477,5096543.2952704234,542439.144256122177,2586549.60498034628,-2586549.60498034628,0,0,0,0,111.247861428576712
72.2997108,364.956330433487892,111.23868951612711,364.956330433487892,0.930418866004847578,53.3090742014258296,0.927204606446274227,53.1249106944599987,0.142363959519289623,8.15685403522659591,45342.2234129078788,0,530.528795833641539,1192.61045113300361,1305.31631177214717,1,16720940.2863798998,1779655.72640526341,8486052.07295510173,-8486052.07295510173,19560710.6811128035,19560710.6811128035,5096542.59928859398,542439.065408324357,2586548.67183671519,-2586548.67183671519,0,0,0,0,111.238689528617257
72.3497106,364.928321730345488,111.230152463409311,364.928321730345488,0.930418686234889103,53.3090639013659313,0.927204426328959719,53.1249003744980612,0.142363904477768755,8.1568508815797518,45342.1832893847386,0,530.739406182584275,1193.75926404100596,1306.45160781628874,1,16720938.0047496185,1779655.46793009923,8486049.01037531346,-8486049.01037531346,19560706.8492274098,19560706.8492274098,5096541.90384768415,542438.986625094316,2586547.73836239567,-2586547.73836239567,0,0,0,0,111.23015247703492
72.3997104,364.902400501072407,111.22225167272687,364.902400501072407,0.93041850647538149,53.3090536019048145,0.927204246222436912,53.1248900551544381,0.142363849441548174,8.15684772823659188,45342.1452540550818,0,530.949996250555387,1194.90800811806207,1307.58689030562869,1,16720935.7249240242,1779655.20967247896,8486045.94674402662,-8486045.94674402662,19560703.0175760277,19560703.0175760277,5096541.20895684324,542438.907908171648,2586546.80456757965,-2586546.80456757965,0,0,0,0,111.222251685217017
72.4497102,364.878570109605789,111.214988169407846,364.878570109605789,0.930418326728414957,53.3090433031622553,0.927204066128801019,53.1248797365491825,0.142363794411453137,8.15684457524440099,45342.1093104048778,0,531.160562879801319,1196.05667000061635,1308.72214558906899,1,16720933.4469320886,1779654.95163796726,8486042.88209536485,-8486042.88209536485,19560699.1862036064,19560699.1862036064,5096540.51462490112,542438.829259252409,2586545.8704626672,-2586545.8704626672,0,0,0,0,111.214988183033469
72.49971,364.856832660734653,111.208362594991925,364.856832660734653,0.930418146996076389,53.3090330052578096,0.927203886050142589,53.1248694188020778,0.142363739388305238,8.15684142265025081,45342.0754607069102,0,531.371102926587241,1197.20523635485551,1309.8573600468128,1,16720931.1708017197,1779654.69383198186,8486039.81646416709,-8486039.81646416709,19560695.3551550545,19560695.3551550545,5096539.82086036447,542438.750679988065,2586544.9360582782,-2586544.9360582782,0,0,0,0,111.208362607482073
72.5497098,364.837189015001059,111.202375211772335,364.837189015001059,0.9304179672804469,53.309022708310728,0.9272037059885474,53.1248591020326231,0.142363684372921823,8.15683827050097143,45342.0437059438336,0,531.581613263427585,1198.35369387741366,1310.99252009192992,1,16720928.8965597656,1779654.43625979731,8486036.74988589063,-8486036.74988589063,19560691.52447512,19560691.52447512,5096539.12767141685,542438.672171986196,2586544.00136521971,-2586544.00136521971,0,0,0,0,111.202375224262482
72.5997096,364.819638788700104,111.197025902795801,364.819638788700104,0.930417787583602163,53.3090124124399338,0.927203525946094564,53.1248487863599408,0.142363629366115352,8.15683511884311763,45342.0140458658207,0,531.792090781528486,1199.5020293074133,1312.12761218236324,1,16720926.6242320016,1779654.17892653588,8486033.68239661679,-8486033.68239661679,19560687.6942084432,19560687.6942084432,5096538.43506591395,542438.593736808165,2586543.06639448879,-2586543.06639448879,0,0,0,0,111.197025915285934
72.6497094,364.804180342704058,111.192314168456207,364.804180342704058,0.930417607907609301,53.3090021177638604,0.927203345924855094,53.1248384719026916,0.142363574368693097,8.15683196772293684,45341.9864789936692,0,532.002532391956152,1200.65022943566873,1313.26262282982975,1,16720924.3538430873,1779653.92183716828,8486030.61403303966,-8486030.61403303966,19560683.8643994667,19560683.8643994667,5096537.7430513734,542438.515375968884,2586542.13115727063,-2586542.13115727063,0,0,0,0,111.19231418094634
72.6997092,364.79081080108881,111.188239132171873,364.79081080108881,0.930417428254526779,53.3089918244004579,0.927203165926891226,53.1248281587790459,0.142363519381456499,8.15682881718635322,45341.961002573953,0,532.212935028079755,1201.79828110893504,1314.39753860471001,1,16720922.0854165889,1779653.66499650804,8486027.54483242147,-8486027.54483242147,19560680.0350924432,19560680.0350924432,5096537.05163497664,542438.437090935651,2586541.19566492224,-2586541.19566492224,0,0,0,0,111.188239144662006
72.749709,364.779526062309742,111.18479954379201,364.779526062309742,0.930417248626403293,53.3089815324671008,0.927202985954254433,53.1248178471065273,0.142363464405200757,8.15682566727892677,45341.9376126493589,0,532.423295647164082,1202.94617124265528,1315.53234614836515,1,16720919.8189749662,1779653.40840921318,8486024.47483256832,-8486024.47483256832,19560676.2063313834,19560676.2063313834,5096536.36082356982,542438.358883128152,2586540.25992896687,-2586540.25992896687,0,0,0,0,111.184799557417634
72.7997088,364.770320784300566,111.181993775054821,364.770320784300566,0.930417069025275989,53.30897124208051,0.927202806008985303,53.1248075370020629,0.142363409440714295,8.15682251804582847,45341.9163040169369,0,532.633611232387693,1204.09388682166696,1316.66703217461895,1,16720917.554539524,1779653.15207977523,8486021.40407183766,-8486021.40407183766,19560672.3781600706,19560672.3781600706,5096535.67062364705,542438.280753915547,2586539.32396109635,-2586539.32396109635,0,0,0,0,111.181993787544954
72.8497086,364.763188399374485,111.179819824129353,364.763188399374485,0.930416889453169804,53.3089609533567099,0.927202626093111437,53.1247972285818264,0.14236335448877846,8.15681936953182962,45341.8970702442239,0,532.843878794011289,1205.24141491365776,1317.80158348255122,1,16720915.2921304535,1779652.89601252787,8486018.33258907311,-8486018.33258907311,19560668.5506219938,19560668.5506219938,5096534.98104136251,542438.202704618569,2586538.38777314965,-2586538.38777314965,0,0,0,0,111.179819836619501
